Identity,Bloc,Trt,Wound,Strain,Initial_Mass,Initial_Number,Initial_Mean,group,Time,Growth_Rate,Times
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,4,51.099999999999966,4
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,7,7,7
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,9,43,9
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,11,67.55000000000001,11
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,14,72.86666666666667,14
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,16,6.100000000000023,16
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,18,-12.25,18
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,2,28.600000000000023,2
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,4,36.049999999999955,4
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,7,19.533333333333342,7
27-Can3BacSte-B3,B3,Bac,Ste,Can,4639,10,463.9,Ste Bac,9,28.19999999999999,9
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,11,50.94999999999999,11
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,14,97.13333333333337,14
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,16,-13.550000000000068,16
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,18,-8.5,18
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,2,28.533333333333342,2
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,4,68.05000000000001,4
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,7,13.766666666666652,7
27-Can4ConNon-B4,B4,Con,Non,Can,4489,10,448.9,Non Con,9,6,9
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,11,57.30000000000001,11
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,14,76.00000000000004,14
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,16,11.949999999999932,16
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,18,2.3999999999999773,18
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,2,37.20000000000001,2
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,4,62.55000000000001,4
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,7,11.899999999999977,7
27-Can6LevNon-B6,B6,Lev,Non,Can,5154,10,515.4,Non Lev,9,58.5,9
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,11,55.05000000000001,11
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,14,98.93333333333335,14
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,16,-21.649999999999977,16
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,18,-9.650000000000091,18
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,2,57.1,2
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,4,50.64999999999998,4
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,7,12.433333333333357,7
27-Can8LevNon-B8,B8,Lev,Non,Can,3988,10,398.8,Non Lev,9,41.299999999999955,9
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,11,42.10000000000002,11
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,14,65.43333333333332,14
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,16,0.049999999999954525,16
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,18,-11.599999999999909,18
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,2,25.06666666666668,2
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,4,71,4
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,7,9.799999999999992,7
27-Can9ConNon-B9,B9,Con,Non,Can,4004,10,400.4,Non Con,9,67.25,9
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,11,30.950000000000045,11
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,14,9.199999999999969,14
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,16,47.55000000000007,16
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,18,19.799999999999955,18
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,2,24.93333333333332,2
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,4,29.94999999999999,4
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,7,8.600000000000023,7
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,5357,10,535.7,Ser Bac,9,119.79999999999995,9
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,11,72.57777777777778,11
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,14,27.666666666666703,14
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,16,12.444444444444343,16
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,18,11.1111111111112,18
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,2,17.333333333333332,2
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,4,23.80000000000001,4
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,7,17.966666666666658,7
27-Gre5ConSer-B5,B5,Con,Ser,Gre,5719,10,571.9,Ser Con,9,66.5,9
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,11,24.350000000000023,11
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,14,30.799999999999994,14
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,16,-24.05000000000001,16
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,18,-80.39999999999998,18
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,2,14.566666666666682,2
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,4,15.350000000000023,4
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,7,3.2333333333333107,7
27-Gre7LevSer-B7,B7,Lev,Ser,Gre,6188,10,618.8,Ser Lev,9,57.44999999999999,9
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,11,34.25,11
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,14,102.3,14
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,16,12.899999999999977,16
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,18,-8.149999999999977,18
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,2,23.400000000000016,2
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,4,85.39999999999998,4
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,7,36.93333333333336,7
27-Ita1BacNon-B1,B1,Bac,Non,Ita,5149,10,514.9,Non Bac,9,24.94999999999999,9
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,11,72.44999999999999,11
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,14,42.23333333333331,14
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,16,3.0611111111111313,16
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,18,8.055555555555543,18
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,2,35.066666666666684,2
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,4,53.5,4
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,7,21.23333333333331,7
3-Can2ConNon-B2,B2,Con,Non,Can,4774,10,477.4,Non Con,9,46.10000000000002,9
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,11,27,11
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,14,39.13333333333336,14
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,16,15.299999999999955,16
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,18,-12.549999999999955,18
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,2,33.066666666666684,2
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,4,36.69999999999999,4
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,7,12.700000000000008,7
3-Can3LevSte-B3,B3,Lev,Ste,Can,4549,10,454.9,Ste Lev,9,94.34999999999997,9
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,11,34.5,11
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,14,130.5925925925926,14
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,16,-21.77777777777783,16
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,18,-12.333333333333258,18
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,2,21.529629629629635,2
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,4,88.55555555555554,4
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,7,13.03703703703703,7
3-Can6ConNon-B6,B6,Con,Non,Can,4153,10,415.3,Non Con,9,18.055555555555543,9
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,11,-6.2000000000000455,11
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,14,70.21481481481483,14
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,16,62.666666666666686,16
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,18,8.777777777777771,18
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,2,9.766666666666671,2
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,4,25.900000000000006,4
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,7,36.70000000000001,7
3-Can9ConSer-B9,B9,Con,Ser,Can,3755,10,375.5,Ser Con,9,38.75,9
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,11,90.14999999999998,11
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,14,40.30000000000003,14
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,16,17,16
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,18,1.9388888888888687,18
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,2,41.60000000000002,2
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,4,65.30000000000001,4
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,7,43.5333333333333,7
3-Gre10LevNon-B10,B10,Lev,Non,Gre,5793,10,579.3,Non Lev,9,64.20000000000005,9
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,11,86.02777777777783,11
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,14,29.40740740740739,14
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,16,-28.888888888888914,16
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,18,4.285714285714334,18
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,2,12.066666666666643,2
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,4,34.94999999999999,4
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,7,27.966666666666697,7
3-Gre1LevSer-B1,B1,Lev,Ser,Gre,6762,10,676.2,Ser Lev,9,22.649999999999977,9
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,11,32.60000000000002,11
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,14,5.866666666666636,14
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,16,67.95000000000005,16
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,18,60.677777777777806,18
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,2,22.866666666666674,2
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,4,27.80000000000001,4
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,7,17.399999999999977,7
3-Gre4ConSer-B4,B4,Con,Ser,Gre,5185,10,518.5,Ser Con,9,69.80000000000001,9
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,11,27.399999999999977,11
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,14,108.61111111111109,14
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,16,20.33333333333337,16
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,18,-3.6666666666666288,18
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,2,45.5,2
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,4,60.849999999999966,4
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,7,26.5,7
3-Gre7BacNon-B7,B7,Bac,Non,Gre,5852,10,585.2,Non Bac,9,45.400000000000034,9
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,11,64.19999999999999,11
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,14,53.066666666666684,14
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,16,4.699999999999932,16
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,18,8.100000000000023,18
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,2,34.59999999999999,2
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,4,47.69999999999999,4
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,7,15.300000000000031,7
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,6191,10,619.1,Ste Bac,9,69.19999999999999,9
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,11,47.200000000000045,11
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,14,26.5,14
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,16,11.100000000000023,16
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,18,-6.9500000000000455,18
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,2,25.366666666666674,2
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,4,43.69999999999999,4
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,7,12,7
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,6915,10,691.5,Ser Lev,9,67.64999999999998,9
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,11,30.600000000000023,11
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,14,5.5999999999999845,14
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,16,24.600000000000023,16
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,18,6.399999999999977,18
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,2,13.399999999999997,2
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,4,19.5,4
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,7,15.399999999999997,7
4-Can10LevSer-B10,B10,Lev,Ser,Can,3856,10,385.6,Ser Lev,9,26,9
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,11,65.46527777777777,11
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,14,17.333333333333332,14
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,16,-7.625,16
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,18,-11.8125,18
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,2,4.033333333333341,2
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,4,26.44999999999999,4
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,7,13.644444444444465,7
4-Can1ConSer-B1,B1,Con,Ser,Can,4854,10,485.4,Ser Con,9,56.05555555555554,9
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,11,50.80000000000001,11
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,14,90.12962962962963,14
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,16,-1.444444444444457,16
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,18,-13.277777777777828,18
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,2,46.166666666666664,2
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,4,40.64999999999998,4
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,7,24.900000000000016,7
4-Can3LevNon-B3,B3,Lev,Non,Can,5136,10,513.6,Non Lev,9,44.39999999999998,9
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,11,22.44999999999999,11
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,14,22.799999999999994,14
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,16,-4.75,16
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,18,8.5,18
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,2,19.799999999999994,2
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,4,33.35000000000002,4
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,7,-13.799999999999992,7
4-Can8ConSer-B8,B8,Con,Ser,Can,4310,10,431,Ser Con,9,55,9
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,11,39.950000000000045,11
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,14,34.666666666666664,14
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,16,46.24444444444441,16
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,18,5.055555555555543,18
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,2,26.533333333333303,2
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,4,60.85000000000002,4
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,7,15.46666666666666,7
4-Gre4BacNon-B4,B4,Bac,Non,Gre,5792,10,579.2,Non Bac,9,104.80000000000001,9
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,11,31.950000000000045,11
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,14,43.166666666666664,14
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,16,-13.050000000000068,16
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,18,-20.566666666666606,18
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,2,63.166666666666664,2
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,4,30.899999999999977,4
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,7,29.333333333333332,7
4-Gre7LevNon-B7,B7,Lev,Non,Gre,6811,10,681.1,Non Lev,9,88.30000000000001,9
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,11,38,11
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,14,39.85185185185181,14
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,16,-17.777777777777715,16
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,18,-0.33333333333337123,18
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,2,34.46666666666666,2
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,4,78.10000000000002,4
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,7,-5.555555555555543,7
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,6684,10,668.4,Ser Lev,9,80.72222222222223,9
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,11,67,11
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,14,52.45185185185187,14
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,16,8.5,16
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,18,-74.6777777777778,18
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,2,53.90000000000001,2
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,4,55.849999999999966,4
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,7,7,7
4-Ita2LevNon-B2,B2,Lev,Non,Ita,6305,10,630.5,Non Lev,9,72.65000000000003,9
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,11,64.09999999999997,11
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,14,25.04814814814817,14
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,16,42.71527777777777,16
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,18,11.625,18
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,2,14.233333333333348,2
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,4,35.69999999999999,4
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,7,0.46666666666665907,7
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,5950,10,595,Ser Bac,9,34.80000000000001,9
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,11,16.14285714285714,11
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,14,50.666666666666664,14
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,16,6.571428571428555,16
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,18,11.642857142857167,18
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,2,3.388888888888895,2
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,4,31.854166666666657,4
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,7,21.583333333333332,7
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,3525,10,352.5,Ser Bac,9,8.580357142857139,9
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,11,66.84999999999997,11
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,14,40.40000000000001,14
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,16,5.9500000000000455,16
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,18,-10.600000000000023,18
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,2,39.60370370370371,2
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,4,50.14999999999998,4
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,7,26.76666666666665,7
5-Can2LevNon-B2,B2,Lev,Non,Can,5291,9,587.8888888888889,Non Lev,9,51.400000000000034,9
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,11,43.400000000000034,11
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,14,83.06666666666665,14
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,16,35.14999999999998,16
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,18,-7.849999999999909,18
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,2,12.799999999999992,2
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,4,67.25,4
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,7,37.73333333333335,7
5-Can4BacNon-B4,B4,Bac,Non,Can,4300,10,430,Non Bac,9,18.849999999999966,9
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,11,47.7166666666667,11
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,14,25.6296296296296,14
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,16,78.88888888888891,16
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,18,25.33333333333337,18
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,2,30.633333333333344,2
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,4,18.150000000000006,4
5-Can9LevSer-B9,B9,Lev,Ser,Can,3079,10,307.9,Ser Lev,7,33.46666666666666,7
