Identity,Bloc,Trt,Wound,Strain,Time,Initial_Mass,Initial_Number,Initial_Mean,Mean,group,Mort_Acc,Times,Biomass
18-Gre3BacNon-B3,B3,Bac,Non,Gre,0,6300,10,630,630,Gre Non,0,0,6300
18-Gre3BacNon-B3,B3,Bac,Non,Gre,11,6300,10,630,1236.8,Gre Non,0,11,12368
18-Gre3BacNon-B3,B3,Bac,Non,Gre,14,6300,10,630,1351.8,Gre Non,0,14,13518
18-Gre3BacNon-B3,B3,Bac,Non,Gre,16,6300,10,630,1458,Gre Non,0,16,14580
18-Gre3BacNon-B3,B3,Bac,Non,Gre,18,6300,10,630,1465.875,Gre Non,0,18,14658.75
18-Gre3BacNon-B3,B3,Bac,Non,Gre,2,6300,10,630,766,Gre Non,0,2,7660
18-Gre3BacNon-B3,B3,Bac,Non,Gre,4,6300,10,630,968.5,Gre Non,0,4,9685
18-Gre3BacNon-B3,B3,Bac,Non,Gre,7,6300,10,630,1010.9,Gre Non,0,7,10109
18-Gre3BacNon-B3,B3,Bac,Non,Gre,9,6300,10,630,1109.3,Gre Non,0,9,11093
18-Gre5BacNon-B5,B5,Bac,Non,Gre,0,5015,10,501.5,501.5,Gre Non,0,0,5015
18-Gre5BacNon-B5,B5,Bac,Non,Gre,11,5015,10,501.5,1137.3333333333333,Gre Non,1,11,10236
18-Gre5BacNon-B5,B5,Bac,Non,Gre,14,5015,10,501.5,1342.3333333333333,Gre Non,1,14,12081
18-Gre5BacNon-B5,B5,Bac,Non,Gre,16,5015,10,501.5,1463.2222222222222,Gre Non,1,16,13169
18-Gre5BacNon-B5,B5,Bac,Non,Gre,18,5015,10,501.5,1441.888888888889,Gre Non,1,18,12977
18-Gre5BacNon-B5,B5,Bac,Non,Gre,2,5015,10,501.5,657.1,Gre Non,0,2,6571
18-Gre5BacNon-B5,B5,Bac,Non,Gre,4,5015,10,501.5,716.8,Gre Non,0,4,7168
18-Gre5BacNon-B5,B5,Bac,Non,Gre,7,5015,10,501.5,842,Gre Non,0,7,8420
18-Gre5BacNon-B5,B5,Bac,Non,Gre,9,5015,10,501.5,995.5,Gre Non,0,9,9955
18-Gre6BacNon-B6,B6,Bac,Non,Gre,0,4729,10,472.9,472.9,Gre Non,0,0,4729
18-Gre6BacNon-B6,B6,Bac,Non,Gre,11,4729,10,472.9,942.5,Gre Non,0,11,9425
18-Gre6BacNon-B6,B6,Bac,Non,Gre,14,4729,10,472.9,1057.5,Gre Non,0,14,10575
18-Gre6BacNon-B6,B6,Bac,Non,Gre,16,4729,10,472.9,1198.888888888889,Gre Non,0,16,11988.888888888889
18-Gre6BacNon-B6,B6,Bac,Non,Gre,18,4729,10,472.9,1221.7777777777778,Gre Non,0,18,12217.777777777777
18-Gre6BacNon-B6,B6,Bac,Non,Gre,2,4729,10,472.9,584.6,Gre Non,0,2,5846
18-Gre6BacNon-B6,B6,Bac,Non,Gre,4,4729,10,472.9,699.7,Gre Non,0,4,6997
18-Gre6BacNon-B6,B6,Bac,Non,Gre,7,4729,10,472.9,755.6,Gre Non,0,7,7556
18-Gre6BacNon-B6,B6,Bac,Non,Gre,9,4729,10,472.9,880.5,Gre Non,0,9,8805
18-Ita7ConNon-B7,B7,Con,Non,Ita,0,5329,10,532.9,532.9,Ita Non,0,0,5329
18-Ita7ConNon-B7,B7,Con,Non,Ita,11,5329,10,532.9,939.6,Ita Non,0,11,9396
18-Ita7ConNon-B7,B7,Con,Non,Ita,14,5329,10,532.9,1151.2,Ita Non,0,14,11512
18-Ita7ConNon-B7,B7,Con,Non,Ita,16,5329,10,532.9,1247.4,Ita Non,0,16,12474
18-Ita7ConNon-B7,B7,Con,Non,Ita,18,5329,10,532.9,1275,Ita Non,0,18,12750
18-Ita7ConNon-B7,B7,Con,Non,Ita,2,5329,10,532.9,557.9,Ita Non,0,2,5579
18-Ita7ConNon-B7,B7,Con,Non,Ita,4,5329,10,532.9,587.2,Ita Non,0,4,5872
18-Ita7ConNon-B7,B7,Con,Non,Ita,7,5329,10,532.9,825.9,Ita Non,0,7,8259
18-Ita7ConNon-B7,B7,Con,Non,Ita,9,5329,10,532.9,956.6,Ita Non,0,9,9566
18-Ita8BacNon-B8,B8,Bac,Non,Ita,0,4854,10,485.4,485.4,Ita Non,0,0,4854
18-Ita8BacNon-B8,B8,Bac,Non,Ita,11,4854,10,485.4,954.1,Ita Non,0,11,9541
18-Ita8BacNon-B8,B8,Bac,Non,Ita,14,4854,10,485.4,1257.6,Ita Non,0,14,12576
18-Ita8BacNon-B8,B8,Bac,Non,Ita,16,4854,10,485.4,1302.2,Ita Non,0,16,13022
18-Ita8BacNon-B8,B8,Bac,Non,Ita,18,4854,10,485.4,1289.2,Ita Non,0,18,12892
18-Ita8BacNon-B8,B8,Bac,Non,Ita,2,4854,10,485.4,550.9,Ita Non,0,2,5509
18-Ita8BacNon-B8,B8,Bac,Non,Ita,4,4854,10,485.4,629,Ita Non,0,4,6290
18-Ita8BacNon-B8,B8,Bac,Non,Ita,7,4854,10,485.4,778.1,Ita Non,0,7,7781
18-Ita8BacNon-B8,B8,Bac,Non,Ita,9,4854,10,485.4,850.4,Ita Non,0,9,8504
18-Ita9LevNon-B9,B9,Lev,Non,Ita,0,4776,10,477.6,477.6,Ita Non,0,0,4776
18-Ita9LevNon-B9,B9,Lev,Non,Ita,11,4776,10,477.6,1028.5,Ita Non,0,11,10285
18-Ita9LevNon-B9,B9,Lev,Non,Ita,14,4776,10,477.6,1145.6,Ita Non,0,14,11456
18-Ita9LevNon-B9,B9,Lev,Non,Ita,16,4776,10,477.6,1152.4,Ita Non,0,16,11524
18-Ita9LevNon-B9,B9,Lev,Non,Ita,18,4776,10,477.6,1089.875,Ita Non,0,18,10898.75
18-Ita9LevNon-B9,B9,Lev,Non,Ita,2,4776,10,477.6,631.3,Ita Non,0,2,6313
18-Ita9LevNon-B9,B9,Lev,Non,Ita,4,4776,10,477.6,686.8,Ita Non,0,4,6868
18-Ita9LevNon-B9,B9,Lev,Non,Ita,7,4776,10,477.6,694.6,Ita Non,0,7,6946
18-Ita9LevNon-B9,B9,Lev,Non,Ita,9,4776,10,477.6,989.9,Ita Non,0,9,9899
19-Can3ConSte-B3,B3,Con,Ste,Can,0,4648,10,464.8,464.8,Can Ste,0,0,4648
19-Can3ConSte-B3,B3,Con,Ste,Can,11,4648,10,464.8,804,Can Ste,1,11,7236
19-Can3ConSte-B3,B3,Con,Ste,Can,14,4648,10,464.8,976.3,Can Ste,0,14,9763
19-Can3ConSte-B3,B3,Con,Ste,Can,16,4648,10,464.8,997.4,Can Ste,0,16,9974
19-Can3ConSte-B3,B3,Con,Ste,Can,18,4648,10,464.8,983.9,Can Ste,0,18,9839
19-Can3ConSte-B3,B3,Con,Ste,Can,2,4648,10,464.8,500.7,Can Ste,0,2,5007
19-Can3ConSte-B3,B3,Con,Ste,Can,4,4648,10,464.8,557.9,Can Ste,0,4,5579
19-Can3ConSte-B3,B3,Con,Ste,Can,7,4648,10,464.8,602.9,Can Ste,0,7,6029
19-Can3ConSte-B3,B3,Con,Ste,Can,9,4648,10,464.8,661.3,Can Ste,0,9,6613
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,0,6381,10,638.1,638.1,Gre Ste,0,0,6381
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,11,6381,10,638.1,1119.8,Gre Ste,0,11,11198
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,14,6381,10,638.1,1369.6,Gre Ste,0,14,13696
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,16,6381,10,638.1,1399.6666666666667,Gre Ste,0,16,13996.666666666668
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,18,6381,10,638.1,1386,Gre Ste,0,18,13860
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,2,6381,10,638.1,762.2,Gre Ste,0,2,7622
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,4,6381,10,638.1,864.6,Gre Ste,0,4,8646
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,7,6381,10,638.1,1010.9,Gre Ste,0,7,10109
19-Gre1LevSte-B1,B1,Lev,Ste,Gre,9,6381,10,638.1,1017.6,Gre Ste,0,9,10176
19-Gre2ConSte-B2,B2,Con,Ste,Gre,0,5205,10,520.5,520.5,Gre Ste,0,0,5205
19-Gre2ConSte-B2,B2,Con,Ste,Gre,11,5205,10,520.5,1031.7,Gre Ste,0,11,10317
19-Gre2ConSte-B2,B2,Con,Ste,Gre,14,5205,10,520.5,1211.2,Gre Ste,0,14,12112
19-Gre2ConSte-B2,B2,Con,Ste,Gre,16,5205,10,520.5,1276,Gre Ste,0,16,12760
19-Gre2ConSte-B2,B2,Con,Ste,Gre,18,5205,10,520.5,1279.2,Gre Ste,0,18,12792
19-Gre2ConSte-B2,B2,Con,Ste,Gre,2,5205,10,520.5,610.3,Gre Ste,0,2,6103
19-Gre2ConSte-B2,B2,Con,Ste,Gre,4,5205,10,520.5,682.2,Gre Ste,0,4,6822
19-Gre2ConSte-B2,B2,Con,Ste,Gre,7,5205,10,520.5,718.6,Gre Ste,0,7,7186
19-Gre2ConSte-B2,B2,Con,Ste,Gre,9,5205,10,520.5,869.9,Gre Ste,0,9,8699
19-Gre7ConSte-B7,B7,Con,Ste,Gre,0,4491,10,449.1,449.1,Gre Ste,0,0,4491
19-Gre7ConSte-B7,B7,Con,Ste,Gre,11,4491,10,449.1,895.8,Gre Ste,0,11,8958
19-Gre7ConSte-B7,B7,Con,Ste,Gre,14,4491,10,449.1,1210.5,Gre Ste,0,14,12105
19-Gre7ConSte-B7,B7,Con,Ste,Gre,16,4491,10,449.1,1243.3,Gre Ste,0,16,12433
19-Gre7ConSte-B7,B7,Con,Ste,Gre,18,4491,10,449.1,1328.4444444444443,Gre Ste,1,18,11956
19-Gre7ConSte-B7,B7,Con,Ste,Gre,2,4491,10,449.1,586.4,Gre Ste,0,2,5864
19-Gre7ConSte-B7,B7,Con,Ste,Gre,4,4491,10,449.1,684.8,Gre Ste,0,4,6848
19-Gre7ConSte-B7,B7,Con,Ste,Gre,7,4491,10,449.1,725.4,Gre Ste,0,7,7254
19-Gre7ConSte-B7,B7,Con,Ste,Gre,9,4491,10,449.1,784,Gre Ste,0,9,7840
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,0,5086,10,508.6,508.6,Gre Ser,0,0,5086
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,11,5086,10,508.6,857.4,Gre Ser,0,11,8574
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,14,5086,10,508.6,1018,Gre Ser,0,14,10180
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,16,5086,10,508.6,1226.111111111111,Gre Ser,1,16,11035
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,18,5086,10,508.6,1243,Gre Ser,1,18,11187
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,2,5086,10,508.6,562,Gre Ser,0,2,5620
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,4,5086,10,508.6,624.4,Gre Ser,0,4,6244
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,7,5086,10,508.6,703.1,Gre Ser,0,7,7031
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,9,5086,10,508.6,821.1,Gre Ser,0,9,8211
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,0,4527,10,452.7,452.7,Ita Ste,0,0,4527
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,11,4527,10,452.7,961.4,Ita Ste,0,11,9614
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,14,4527,10,452.7,1045.1,Ita Ste,0,14,10451
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,16,4527,10,452.7,1062.2,Ita Ste,0,16,10622
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,18,4527,10,452.7,1085.6666666666667,Ita Ste,0,18,10856.666666666668
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,2,4527,10,452.7,559.9,Ita Ste,0,2,5599
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,4,4527,10,452.7,616.3,Ita Ste,0,4,6163
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,7,4527,10,452.7,664.4,Ita Ste,0,7,6644
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,9,4527,10,452.7,836.2,Ita Ste,0,9,8362
19-Ita4LevNon-B4,B4,Lev,Non,Ita,0,5712,10,571.2,571.2,Ita Non,0,0,5712
19-Ita4LevNon-B4,B4,Lev,Non,Ita,11,5712,10,571.2,1091.2222222222222,Ita Non,0,11,10912.222222222223
19-Ita4LevNon-B4,B4,Lev,Non,Ita,14,5712,10,571.2,1344.875,Ita Non,0,14,13448.75
19-Ita4LevNon-B4,B4,Lev,Non,Ita,16,5712,10,571.2,1398.625,Ita Non,0,16,13986.25
19-Ita4LevNon-B4,B4,Lev,Non,Ita,18,5712,10,571.2,1402.625,Ita Non,0,18,14026.25
19-Ita4LevNon-B4,B4,Lev,Non,Ita,2,5712,10,571.2,738.5,Ita Non,0,2,7385
19-Ita4LevNon-B4,B4,Lev,Non,Ita,4,5712,10,571.2,889.4,Ita Non,0,4,8894
19-Ita4LevNon-B4,B4,Lev,Non,Ita,7,5712,10,571.2,914.6,Ita Non,0,7,9146
19-Ita4LevNon-B4,B4,Lev,Non,Ita,9,5712,10,571.2,1021.6666666666666,Ita Non,0,9,10216.666666666666
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,0,4275,9,475,475,Ita Ste,0,0,4750
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,11,4275,9,475,890.5,Ita Ste,0,11,8905
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,14,4275,9,475,1009.6,Ita Ste,0,14,10096
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,16,4275,9,475,1081.7,Ita Ste,0,16,10817
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,18,4275,9,475,1088,Ita Ste,0,18,10880
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,2,4275,9,475,514.8,Ita Ste,0,2,5148
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,4,4275,9,475,613.6,Ita Ste,0,4,6136
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,7,4275,9,475,654.1,Ita Ste,0,7,6541
19-Ita5BacSte-B5,B5,Bac,Ste,Ita,9,4275,9,475,782.6,Ita Ste,0,9,7826
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,0,6393,10,639.3,639.3,Ita Ste,0,0,6393
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,11,6393,10,639.3,1163.7,Ita Ste,0,11,11637
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,14,6393,10,639.3,1365,Ita Ste,0,14,13650
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,16,6393,10,639.3,1334,Ita Ste,0,16,13340
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,18,6393,10,639.3,1336.6666666666667,Ita Ste,0,18,13366.666666666668
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,2,6393,10,639.3,829.1,Ita Ste,0,2,8291
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,4,6393,10,639.3,941.4,Ita Ste,0,4,9414
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,7,6393,10,639.3,934.9,Ita Ste,0,7,9349
19-Ita6LevSte-B6,B6,Lev,Ste,Ita,9,6393,10,639.3,1013.9,Ita Ste,0,9,10139
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,0,5161,10,516.1,516.1,Ita Ser,0,0,5161
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,11,5161,10,516.1,831.7777777777778,Ita Ser,1,11,7486
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,14,5161,10,516.1,1071.888888888889,Ita Ser,1,14,9647
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,16,5161,10,516.1,1157.375,Ita Ser,2,16,9259
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,18,5161,10,516.1,1133.125,Ita Ser,2,18,9065
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,2,5161,10,516.1,606.2,Ita Ser,0,2,6062
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,4,5161,10,516.1,672.5555555555555,Ita Ser,1,4,6053
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,7,5161,10,516.1,677,Ita Ser,1,7,6093
19-Ita8LevSer-B8,B8,Lev,Ser,Ita,9,5161,10,516.1,747.1111111111111,Ita Ser,1,9,6724
2-Can10LevNon-B10,B10,Lev,Non,Can,0,4178,10,417.8,417.8,Can Non,0,0,4178
2-Can10LevNon-B10,B10,Lev,Non,Can,11,4178,10,417.8,865.1,Can Non,0,11,8651
2-Can10LevNon-B10,B10,Lev,Non,Can,14,4178,10,417.8,1032.4,Can Non,0,14,10324
2-Can10LevNon-B10,B10,Lev,Non,Can,16,4178,10,417.8,1057.4,Can Non,0,16,10574
2-Can10LevNon-B10,B10,Lev,Non,Can,18,4178,10,417.8,1059.7,Can Non,0,18,10597
2-Can10LevNon-B10,B10,Lev,Non,Can,2,4178,10,417.8,531.9,Can Non,0,2,5319
2-Can10LevNon-B10,B10,Lev,Non,Can,4,4178,10,417.8,607.1,Can Non,0,4,6071
2-Can10LevNon-B10,B10,Lev,Non,Can,7,4178,10,417.8,685.7,Can Non,0,7,6857
2-Can10LevNon-B10,B10,Lev,Non,Can,9,4178,10,417.8,697.2,Can Non,0,9,6972
2-Can1LevSer-B1,B1,Lev,Ser,Can,0,5340,10,534,534,Can Ser,0,0,5340
2-Can1LevSer-B1,B1,Lev,Ser,Can,11,5340,10,534,832.2,Can Ser,0,11,8322
2-Can1LevSer-B1,B1,Lev,Ser,Can,14,5340,10,534,977.6,Can Ser,0,14,9776
2-Can1LevSer-B1,B1,Lev,Ser,Can,16,5340,10,534,1012,Can Ser,0,16,10120
2-Can1LevSer-B1,B1,Lev,Ser,Can,18,5340,10,534,1023.8,Can Ser,0,18,10238
2-Can1LevSer-B1,B1,Lev,Ser,Can,2,5340,10,534,642.3,Can Ser,0,2,6423
2-Can1LevSer-B1,B1,Lev,Ser,Can,4,5340,10,534,702.3,Can Ser,0,4,7023
2-Can1LevSer-B1,B1,Lev,Ser,Can,7,5340,10,534,728.9,Can Ser,0,7,7289
2-Can1LevSer-B1,B1,Lev,Ser,Can,9,5340,10,534,769.2,Can Ser,0,9,7692
2-Can7BacNon-B7,B7,Bac,Non,Can,0,4783,10,478.3,478.3,Can Non,0,0,4783
2-Can7BacNon-B7,B7,Bac,Non,Can,11,4783,10,478.3,922.5,Can Non,0,11,9225
2-Can7BacNon-B7,B7,Bac,Non,Can,14,4783,10,478.3,1241.2,Can Non,0,14,12412
2-Can7BacNon-B7,B7,Bac,Non,Can,16,4783,10,478.3,1256.3,Can Non,0,16,12563
2-Can7BacNon-B7,B7,Bac,Non,Can,18,4783,10,478.3,1252,Can Non,0,18,12520
2-Can7BacNon-B7,B7,Bac,Non,Can,2,4783,10,478.3,657.5,Can Non,0,2,6575
2-Can7BacNon-B7,B7,Bac,Non,Can,4,4783,10,478.3,791,Can Non,0,4,7910
2-Can7BacNon-B7,B7,Bac,Non,Can,7,4783,10,478.3,831.8,Can Non,0,7,8318
2-Can7BacNon-B7,B7,Bac,Non,Can,9,4783,10,478.3,856.1,Can Non,0,9,8561
2-Can8BacSte-B8,B8,Bac,Ste,Can,0,4373,10,437.3,437.3,Can Ste,0,0,4373
2-Can8BacSte-B8,B8,Bac,Ste,Can,11,4373,10,437.3,891,Can Ste,0,11,8910
2-Can8BacSte-B8,B8,Bac,Ste,Can,14,4373,10,437.3,993.3,Can Ste,0,14,9933
2-Can8BacSte-B8,B8,Bac,Ste,Can,16,4373,10,437.3,1052.1,Can Ste,0,16,10521
2-Can8BacSte-B8,B8,Bac,Ste,Can,18,4373,10,437.3,1125.1,Can Ste,0,18,11251
2-Can8BacSte-B8,B8,Bac,Ste,Can,2,4373,10,437.3,563.3,Can Ste,0,2,5633
2-Can8BacSte-B8,B8,Bac,Ste,Can,4,4373,10,437.3,612.2,Can Ste,0,4,6122
2-Can8BacSte-B8,B8,Bac,Ste,Can,7,4373,10,437.3,686.5,Can Ste,0,7,6865
2-Can8BacSte-B8,B8,Bac,Ste,Can,9,4373,10,437.3,806.9,Can Ste,0,9,8069
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,0,7210,10,721,721,Gre Ser,0,0,7210
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,11,7210,10,721,1081.625,Gre Ser,2,11,8653
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,14,7210,10,721,1137.375,Gre Ser,2,14,9099
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,16,7210,10,721,1140.25,Gre Ser,2,16,9122
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,18,7210,10,721,1215,Gre Ser,3,18,8505
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,2,7210,10,721,753,Gre Ser,1,2,6777
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,4,7210,10,721,775.5555555555555,Gre Ser,1,4,6980
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,7,7210,10,721,820.3333333333334,Gre Ser,1,7,7383
2-Gre5LevSer-B5,B5,Lev,Ser,Gre,9,7210,10,721,953.125,Gre Ser,2,9,7625
2-Gre6ConNon-B6,B6,Con,Non,Gre,0,5681,10,568.1,568.1,Gre Non,0,0,5681
2-Gre6ConNon-B6,B6,Con,Non,Gre,11,5681,10,568.1,1165.9,Gre Non,0,11,11659
2-Gre6ConNon-B6,B6,Con,Non,Gre,14,5681,10,568.1,1458.9,Gre Non,0,14,14589
2-Gre6ConNon-B6,B6,Con,Non,Gre,16,5681,10,568.1,1451.7,Gre Non,0,16,14517
2-Gre6ConNon-B6,B6,Con,Non,Gre,18,5681,10,568.1,1410.4,Gre Non,0,18,14104
2-Gre6ConNon-B6,B6,Con,Non,Gre,2,5681,10,568.1,728.1,Gre Non,0,2,7281
2-Gre6ConNon-B6,B6,Con,Non,Gre,4,5681,10,568.1,895,Gre Non,0,4,8950
2-Gre6ConNon-B6,B6,Con,Non,Gre,7,5681,10,568.1,907.7,Gre Non,0,7,9077
2-Gre6ConNon-B6,B6,Con,Non,Gre,9,5681,10,568.1,1064,Gre Non,0,9,10640
2-Ita2ConNon-B2,B2,Con,Non,Ita,0,5504,10,550.4,550.4,Ita Non,0,0,5504
2-Ita2ConNon-B2,B2,Con,Non,Ita,11,5504,10,550.4,1185.4,Ita Non,0,11,11854
2-Ita2ConNon-B2,B2,Con,Non,Ita,14,5504,10,550.4,1330.111111111111,Ita Non,0,14,13301.111111111111
2-Ita2ConNon-B2,B2,Con,Non,Ita,16,5504,10,550.4,1343.3333333333333,Ita Non,0,16,13433.333333333332
2-Ita2ConNon-B2,B2,Con,Non,Ita,18,5504,10,550.4,1339.7777777777778,Ita Non,0,18,13397.777777777777
2-Ita2ConNon-B2,B2,Con,Non,Ita,2,5504,10,550.4,650.7,Ita Non,0,2,6507
2-Ita2ConNon-B2,B2,Con,Non,Ita,4,5504,10,550.4,762.8,Ita Non,0,4,7628
2-Ita2ConNon-B2,B2,Con,Non,Ita,7,5504,10,550.4,889.7,Ita Non,0,7,8897
2-Ita2ConNon-B2,B2,Con,Non,Ita,9,5504,10,550.4,972,Ita Non,0,9,9720
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,0,5882,10,588.2,588.2,Ita Ste,0,0,5882
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,11,5882,10,588.2,1131.5,Ita Ste,0,11,11315
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,14,5882,10,588.2,1346.2,Ita Ste,0,14,13462
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,16,5882,10,588.2,1355.9,Ita Ste,0,16,13559
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,18,5882,10,588.2,1327.6,Ita Ste,0,18,13276
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,2,5882,10,588.2,728.8,Ita Ste,0,2,7288
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,4,5882,10,588.2,832.3,Ita Ste,0,4,8323
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,7,5882,10,588.2,901.7,Ita Ste,0,7,9017
2-Ita3LevSte-B3,B3,Lev,Ste,Ita,9,5882,10,588.2,1017.9,Ita Ste,0,9,10179
2-Ita4ConSer-B4,B4,Con,Ser,Ita,0,6070,10,607,607,Ita Ser,0,0,6070
2-Ita4ConSer-B4,B4,Con,Ser,Ita,11,6070,10,607,847.375,Ita Ser,2,11,6779
2-Ita4ConSer-B4,B4,Con,Ser,Ita,14,6070,10,607,1082,Ita Ser,2,14,8656
2-Ita4ConSer-B4,B4,Con,Ser,Ita,16,6070,10,607,1156.8333333333333,Ita Ser,3,16,8097.833333333333
2-Ita4ConSer-B4,B4,Con,Ser,Ita,18,6070,10,607,1318.2,Ita Ser,3,18,9227.4
2-Ita4ConSer-B4,B4,Con,Ser,Ita,2,6070,10,607,606.5,Ita Ser,0,2,6065
2-Ita4ConSer-B4,B4,Con,Ser,Ita,4,6070,10,607,618.1,Ita Ser,0,4,6181
2-Ita4ConSer-B4,B4,Con,Ser,Ita,7,6070,10,607,871.125,Ita Ser,2,7,6969
2-Ita4ConSer-B4,B4,Con,Ser,Ita,9,6070,10,607,832.375,Ita Ser,2,9,6659
2-Ita9ConSer-B9,B9,Con,Ser,Ita,0,5029,10,502.9,502.9,Ita Ser,0,0,5029
2-Ita9ConSer-B9,B9,Con,Ser,Ita,11,5029,10,502.9,908,Ita Ser,0,11,9080
2-Ita9ConSer-B9,B9,Con,Ser,Ita,14,5029,10,502.9,1109.7777777777778,Ita Ser,1,14,9988
2-Ita9ConSer-B9,B9,Con,Ser,Ita,16,5029,10,502.9,1087.2222222222222,Ita Ser,1,16,9785
2-Ita9ConSer-B9,B9,Con,Ser,Ita,18,5029,10,502.9,1091.25,Ita Ser,1,18,9821.25
2-Ita9ConSer-B9,B9,Con,Ser,Ita,2,5029,10,502.9,614,Ita Ser,0,2,6140
2-Ita9ConSer-B9,B9,Con,Ser,Ita,4,5029,10,502.9,662.4,Ita Ser,0,4,6624
2-Ita9ConSer-B9,B9,Con,Ser,Ita,7,5029,10,502.9,717.5,Ita Ser,0,7,7175
2-Ita9ConSer-B9,B9,Con,Ser,Ita,9,5029,10,502.9,883.8,Ita Ser,0,9,8838
20-Can10LevSte-B10,B10,Lev,Ste,Can,0,4740,10,474,474,Can Ste,0,0,4740
20-Can10LevSte-B10,B10,Lev,Ste,Can,11,4740,10,474,1015.2,Can Ste,0,11,10152
20-Can10LevSte-B10,B10,Lev,Ste,Can,14,4740,10,474,1181.7,Can Ste,0,14,11817
20-Can10LevSte-B10,B10,Lev,Ste,Can,16,4740,10,474,1184.4,Can Ste,0,16,11844
20-Can10LevSte-B10,B10,Lev,Ste,Can,18,4740,10,474,1182.9,Can Ste,0,18,11829
20-Can10LevSte-B10,B10,Lev,Ste,Can,2,4740,10,474,552.4,Can Ste,0,2,5524
20-Can10LevSte-B10,B10,Lev,Ste,Can,4,4740,10,474,673.3,Can Ste,0,4,6733
20-Can10LevSte-B10,B10,Lev,Ste,Can,7,4740,10,474,727.7,Can Ste,0,7,7277
20-Can10LevSte-B10,B10,Lev,Ste,Can,9,4740,10,474,795.4,Can Ste,0,9,7954
20-Can4LevNon-B4,B4,Lev,Non,Can,0,4991,10,499.1,499.1,Can Non,0,0,4991
20-Can4LevNon-B4,B4,Lev,Non,Can,11,4991,10,499.1,949.2,Can Non,0,11,9492
20-Can4LevNon-B4,B4,Lev,Non,Can,14,4991,10,499.1,1211.6,Can Non,0,14,12116
