Identity,Bloc,Trt,Wound,Strain,Day,Initial_Mass,Mass,Initial_Number,Number,Mean,Survival,True_Mass
7-Can8ConNon-B8,B8,Con,Non,Can,18,4718,12532,10,10,1253.2,10,12532
7-Can8ConNon-B8,B8,Con,Non,Can,2,4718,6042,10,10,604.2,10,6042
7-Can8ConNon-B8,B8,Con,Non,Can,4,4718,7274,10,10,727.4,10,7274
7-Can8ConNon-B8,B8,Con,Non,Can,7,4718,7884,10,10,788.4,10,7884
7-Can8ConNon-B8,B8,Con,Non,Can,9,4718,8363,10,10,836.3,10,8363
7-Gre1LevNon-B1,B1,Lev,Non,Gre,11,6451,12192,11,10,1219.2,10,12192
7-Gre1LevNon-B1,B1,Lev,Non,Gre,14,6451,14736,11,10,1473.6,10,14736
7-Gre1LevNon-B1,B1,Lev,Non,Gre,16,6451,14707,11,10,1470.7,10,14707
7-Gre1LevNon-B1,B1,Lev,Non,Gre,18,6451,13036,11,9,1448.4444444444443,10,14484.444444444443
7-Gre1LevNon-B1,B1,Lev,Non,Gre,2,6451,7558,11,10,755.8,10,7558
7-Gre1LevNon-B1,B1,Lev,Non,Gre,4,6451,8499,11,10,849.9,10,8499
7-Gre1LevNon-B1,B1,Lev,Non,Gre,7,6451,9617,11,10,961.7,10,9617
7-Gre1LevNon-B1,B1,Lev,Non,Gre,9,6451,10655,11,10,1065.5,10,10655
7-Ita3ConSer-B3,B3,Con,Ser,Ita,11,5788,8311,10,10,831.1,10,8311
7-Ita3ConSer-B3,B3,Con,Ser,Ita,14,5788,9579,10,10,957.9,10,9579
7-Ita3ConSer-B3,B3,Con,Ser,Ita,16,5788,10519,10,10,1051.9,10,10519
7-Ita3ConSer-B3,B3,Con,Ser,Ita,18,5788,10439,10,10,1043.9,10,10439
7-Ita3ConSer-B3,B3,Con,Ser,Ita,2,5788,5958,10,10,595.8,10,5958
7-Ita3ConSer-B3,B3,Con,Ser,Ita,4,5788,6685,10,10,668.5,10,6685
7-Ita3ConSer-B3,B3,Con,Ser,Ita,7,5788,7263,10,10,726.3,10,7263
7-Ita3ConSer-B3,B3,Con,Ser,Ita,9,5788,7857,10,10,785.7,10,7857
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,11,4612,6937,10,9,770.7777777777778,9,6937
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,14,4612,9072,10,9,1008,9,9072
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,16,4612,9560,10,9,1062.2222222222222,9,9560
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,18,4612,9452,10,9,1050.2222222222222,9,9452
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,2,4612,4400,10,10,440,10,4400
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4,4612,5428,10,10,542.8,10,5428
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,7,4612,6428,10,10,642.8,10,6428
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,9,4612,6256,10,9,695.1111111111111,9,6256
7-Ita5ConNon-B5,B5,Con,Non,Ita,11,6299,10812,12,10,1081.2,10,10812
7-Ita5ConNon-B5,B5,Con,Non,Ita,14,6299,12966,12,10,1296.6,10,12966
7-Ita5ConNon-B5,B5,Con,Non,Ita,16,6299,12946,12,10,1294.6,10,12946
7-Ita5ConNon-B5,B5,Con,Non,Ita,18,6299,13042,12,10,1304.2,10,13042
7-Ita5ConNon-B5,B5,Con,Non,Ita,2,6299,6083,12,10,608.3,10,6083
7-Ita5ConNon-B5,B5,Con,Non,Ita,4,6299,7346,12,10,734.6,10,7346
7-Ita5ConNon-B5,B5,Con,Non,Ita,7,6299,8106,12,10,810.6,10,8106
7-Ita5ConNon-B5,B5,Con,Non,Ita,9,6299,9154,12,10,915.4,10,9154
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,11,6163,8201,10,10,820.1,10,8201
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,14,6163,7929,10,9,881,10,8810
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,16,6163,8231,10,9,914.5555555555555,10,9145.555555555555
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,18,6163,8416,10,9,935.1111111111111,10,9351.111111111111
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,2,6163,6484,10,10,648.4,10,6484
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,4,6163,6470,10,10,647,10,6470
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,7,6163,6985,10,10,698.5,10,6985
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,9,6163,7860,10,10,786,10,7860
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,11,4505,6934,10,8,866.75,10,8667.5
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,14,4505,9227,10,8,1153.375,10,11533.75
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,16,4505,9646,10,8,1205.75,10,12057.5
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,18,4505,9621,10,8,1202.625,10,12026.25
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,2,4505,4941,10,10,494.1,10,4941
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4,4505,5299,10,9,588.7777777777778,10,5887.777777777778
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,7,4505,5405,10,8,675.625,10,6756.25
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,9,4505,6061,10,7,865.8571428571429,10,8658.57142857143
8-Can3ConSer-B3,B3,Con,Ser,Can,11,4874,8165,10,9,907.2222222222222,9,8165
8-Can3ConSer-B3,B3,Con,Ser,Can,14,4874,8339,10,9,926.5555555555555,9,8339
8-Can3ConSer-B3,B3,Con,Ser,Can,16,4874,8719,10,9,968.7777777777778,9,8719
8-Can3ConSer-B3,B3,Con,Ser,Can,18,4874,8733,10,8,1091.625,8,8733
8-Can3ConSer-B3,B3,Con,Ser,Can,2,4874,5576,10,10,557.6,10,5576
8-Can3ConSer-B3,B3,Con,Ser,Can,4,4874,6020,10,10,602,10,6020
8-Can3ConSer-B3,B3,Con,Ser,Can,7,4874,6009,10,10,600.9,10,6009
8-Can3ConSer-B3,B3,Con,Ser,Can,9,4874,7576,10,10,757.6,10,7576
8-Can4BacSte-B4,B4,Bac,Ste,Can,11,4958,8719,10,9,968.7777777777778,9,8719
8-Can4BacSte-B4,B4,Bac,Ste,Can,14,4958,9628,10,9,1069.7777777777778,9,9628
8-Can4BacSte-B4,B4,Bac,Ste,Can,16,4958,9872,10,9,1096.888888888889,9,9872
8-Can4BacSte-B4,B4,Bac,Ste,Can,18,4958,10217,10,9,1135.2222222222222,9,10217
8-Can4BacSte-B4,B4,Bac,Ste,Can,2,4958,6160,10,10,616,10,6160
8-Can4BacSte-B4,B4,Bac,Ste,Can,4,4958,7318,10,10,731.8,10,7318
8-Can4BacSte-B4,B4,Bac,Ste,Can,7,4958,6812,10,9,756.8888888888889,9,6812
8-Can4BacSte-B4,B4,Bac,Ste,Can,9,4958,8106,10,9,900.6666666666666,9,8106
8-Can5ConNon-B5,B5,Con,Non,Can,11,4608,9731,10,10,973.1,10,9731
8-Can5ConNon-B5,B5,Con,Non,Can,14,4608,12285,10,10,1228.5,10,12285
8-Can5ConNon-B5,B5,Con,Non,Can,16,4608,13087,10,10,1308.7,10,13087
8-Can5ConNon-B5,B5,Con,Non,Can,18,4608,13049,10,10,1304.9,10,13049
8-Can5ConNon-B5,B5,Con,Non,Can,2,4608,4971,10,10,497.1,10,4971
8-Can5ConNon-B5,B5,Con,Non,Can,4,4608,6912,10,10,691.2,10,6912
8-Can5ConNon-B5,B5,Con,Non,Can,7,4608,7935,10,10,793.5,10,7935
8-Can5ConNon-B5,B5,Con,Non,Can,9,4608,8114,10,10,811.4,10,8114
8-Can7BacSer-B7,B7,Bac,Ser,Can,11,4706,7122,10,9,791.3333333333334,9,7122
8-Can7BacSer-B7,B7,Bac,Ser,Can,14,4706,8089,10,8,1011.125,8,8089
8-Can7BacSer-B7,B7,Bac,Ser,Can,16,4706,8867,10,8,1108.375,8,8867
8-Can7BacSer-B7,B7,Bac,Ser,Can,18,4706,9180,10,8,1147.5,8,9180
8-Can7BacSer-B7,B7,Bac,Ser,Can,2,4706,5138,10,10,513.8,10,5138
8-Can7BacSer-B7,B7,Bac,Ser,Can,4,4706,5390,10,10,539,10,5390
8-Can7BacSer-B7,B7,Bac,Ser,Can,7,4706,5896,10,10,589.6,10,5896
8-Can7BacSer-B7,B7,Bac,Ser,Can,9,4706,7171,10,10,717.1,10,7171
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,11,6455,9730,10,10,973,10,9730
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,14,6455,9581,10,9,1064.5555555555557,9,9581
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,16,6455,9785,10,9,1087.2222222222222,9,9785
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,18,6455,9521,10,9,1057.888888888889,9,9521
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,2,6455,7205,10,10,720.5,10,7205
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,4,6455,7742,10,10,774.2,10,7742
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,7,6455,8354,10,10,835.4,10,8354
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,9,6455,9454,10,10,945.4,10,9454
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,11,5191,10675,10,10,1067.5,8,8540
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,14,5191,12648,10,10,1264.8,8,10118.4
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,16,5191,13340,10,10,1334,8,10672
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,18,5191,11811,10,9,1312.3333333333333,8,10498.666666666666
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,2,5191,6394,10,10,639.4,10,6394
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,4,5191,7523,10,10,752.3,9,6770.7
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,7,5191,7967,10,10,796.7,8,6373.6
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,9,5191,10068,10,10,1006.8,7,7047.5999999999995
8-Ita10ConSte-B10,B10,Con,Ste,Ita,11,5432,11111,10,10,1111.1,10,11111
8-Ita10ConSte-B10,B10,Con,Ste,Ita,14,5432,12521,10,10,1252.1,10,12521
8-Ita10ConSte-B10,B10,Con,Ste,Ita,16,5432,12734,10,10,1273.4,10,12734
8-Ita10ConSte-B10,B10,Con,Ste,Ita,18,5432,12696,10,10,1269.6,10,12696
8-Ita10ConSte-B10,B10,Con,Ste,Ita,2,5432,6447,10,10,644.7,10,6447
8-Ita10ConSte-B10,B10,Con,Ste,Ita,4,5432,7546,10,10,754.6,10,7546
8-Ita10ConSte-B10,B10,Con,Ste,Ita,7,5432,8305,10,10,830.5,10,8305
8-Ita10ConSte-B10,B10,Con,Ste,Ita,9,5432,9299,10,10,929.9,10,9299
8-Ita1LevNon-B1,B1,Lev,Non,Ita,11,6037,11713,10,10,1171.3,10,11713
8-Ita1LevNon-B1,B1,Lev,Non,Ita,14,6037,11124,10,9,1236,10,12360
8-Ita1LevNon-B1,B1,Lev,Non,Ita,16,6037,11325,10,9,1258.3333333333333,10,12583.333333333332
8-Ita1LevNon-B1,B1,Lev,Non,Ita,18,6037,10204,10,8,1275.5,10,12755
8-Ita1LevNon-B1,B1,Lev,Non,Ita,2,6037,7224,10,10,722.4,10,7224
8-Ita1LevNon-B1,B1,Lev,Non,Ita,4,6037,8131,10,10,813.1,10,8131
8-Ita1LevNon-B1,B1,Lev,Non,Ita,7,6037,8303,10,10,830.3,10,8303
8-Ita1LevNon-B1,B1,Lev,Non,Ita,9,6037,10460,10,10,1046,10,10460
8-Ita6ConSte-B6,B6,Con,Ste,Ita,11,4954,9425,9,9,1047.2222222222222,9,9425
8-Ita6ConSte-B6,B6,Con,Ste,Ita,14,4954,11096,9,9,1232.888888888889,9,11096
8-Ita6ConSte-B6,B6,Con,Ste,Ita,16,4954,10454,9,8,1306.75,8,10454
8-Ita6ConSte-B6,B6,Con,Ste,Ita,18,4954,10375,9,8,1296.875,8,10375
8-Ita6ConSte-B6,B6,Con,Ste,Ita,2,4954,6941,9,10,694.1,10,6941
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4,4954,8255,9,10,825.5,10,8255
8-Ita6ConSte-B6,B6,Con,Ste,Ita,7,4954,8569,9,10,856.9,10,8569
8-Ita6ConSte-B6,B6,Con,Ste,Ita,9,4954,8851,9,9,983.4444444444445,9,8851
8-Ita8ConNon-B8,B8,Con,Non,Ita,11,5822,11582,10,10,1158.2,10,11582
8-Ita8ConNon-B8,B8,Con,Non,Ita,14,5822,14261,10,10,1426.1,10,14261
8-Ita8ConNon-B8,B8,Con,Non,Ita,16,5822,14399,10,10,1439.9,10,14399
8-Ita8ConNon-B8,B8,Con,Non,Ita,18,5822,14113,10,10,1411.3,10,14113
8-Ita8ConNon-B8,B8,Con,Non,Ita,2,5822,6656,10,10,665.6,10,6656
8-Ita8ConNon-B8,B8,Con,Non,Ita,4,5822,8788,10,10,878.8,10,8788
8-Ita8ConNon-B8,B8,Con,Non,Ita,7,5822,9676,10,10,967.6,10,9676
8-Ita8ConNon-B8,B8,Con,Non,Ita,9,5822,10875,10,10,1087.5,10,10875
9-Can1LevNon-B1,B1,Lev,Non,Can,11,5596,10113,10,10,1011.3,10,10113
9-Can1LevNon-B1,B1,Lev,Non,Can,14,5596,12586,10,10,1258.6,10,12586
9-Can1LevNon-B1,B1,Lev,Non,Can,16,5596,12318,10,10,1231.8,10,12318
9-Can1LevNon-B1,B1,Lev,Non,Can,18,5596,10781,10,9,1197.888888888889,10,11978.888888888889
9-Can1LevNon-B1,B1,Lev,Non,Can,2,5596,6239,10,10,623.9,10,6239
9-Can1LevNon-B1,B1,Lev,Non,Can,4,5596,7469,10,10,746.9,10,7469
9-Can1LevNon-B1,B1,Lev,Non,Can,7,5596,8263,10,10,826.3,10,8263
9-Can1LevNon-B1,B1,Lev,Non,Can,9,5596,8848,10,10,884.8,10,8848
9-Can9BacSte-B9,B9,Bac,Ste,Can,11,4447,9937,10,10,993.7,10,9937
9-Can9BacSte-B9,B9,Bac,Ste,Can,14,4447,11375,10,10,1137.5,10,11375
9-Can9BacSte-B9,B9,Bac,Ste,Can,16,4447,11883,10,10,1188.3,10,11883
9-Can9BacSte-B9,B9,Bac,Ste,Can,18,4447,12424,10,10,1242.4,10,12424
9-Can9BacSte-B9,B9,Bac,Ste,Can,2,4447,5761,10,10,576.1,10,5761
9-Can9BacSte-B9,B9,Bac,Ste,Can,4,4447,6998,10,10,699.8,10,6998
9-Can9BacSte-B9,B9,Bac,Ste,Can,7,4447,7198,10,10,719.8,10,7198
9-Can9BacSte-B9,B9,Bac,Ste,Can,9,4447,8801,10,10,880.1,10,8801
9-Gre10ConSte-B10,B10,Con,Ste,Gre,11,4065,8473,10,10,847.3,10,8473
9-Gre10ConSte-B10,B10,Con,Ste,Gre,14,4065,8577,10,9,953,9,8577
9-Gre10ConSte-B10,B10,Con,Ste,Gre,16,4065,9015,10,9,1001.6666666666666,9,9015
9-Gre10ConSte-B10,B10,Con,Ste,Gre,18,4065,9294,10,9,1032.6666666666667,9,9294
9-Gre10ConSte-B10,B10,Con,Ste,Gre,2,4065,5664,10,10,566.4,10,5664
9-Gre10ConSte-B10,B10,Con,Ste,Gre,4,4065,5847,10,10,584.7,10,5847
9-Gre10ConSte-B10,B10,Con,Ste,Gre,7,4065,6589,10,10,658.9,10,6589
9-Gre10ConSte-B10,B10,Con,Ste,Gre,9,4065,7845,10,10,784.5,10,7845
9-Gre3ConSer-B3,B3,Con,Ser,Gre,11,5771,7991,10,9,887.8888888888889,9,7991
9-Gre3ConSer-B3,B3,Con,Ser,Gre,14,5771,8855,10,9,983.8888888888889,9,8855
9-Gre3ConSer-B3,B3,Con,Ser,Gre,16,5771,8679,10,9,964.3333333333334,9,8679
9-Gre3ConSer-B3,B3,Con,Ser,Gre,18,5771,8586,10,9,954,9,8586
9-Gre3ConSer-B3,B3,Con,Ser,Gre,2,5771,5661,10,9,629,9,5661
9-Gre3ConSer-B3,B3,Con,Ser,Gre,4,5771,6199,10,9,688.7777777777778,9,6199
9-Gre3ConSer-B3,B3,Con,Ser,Gre,7,5771,6156,10,9,684,9,6156
9-Gre3ConSer-B3,B3,Con,Ser,Gre,9,5771,6824,10,9,758.2222222222222,9,6824
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,11,4315,10382,10,10,1038.2,10,10382
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,14,4315,12344,10,10,1234.4,10,12344
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,16,4315,12821,10,10,1282.1,10,12821
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,18,4315,12439,10,9,1382.111111111111,9,12439
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,2,4315,6737,10,10,673.7,10,6737
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,4,4315,7792,10,10,779.2,10,7792
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,7,4315,8748,10,10,874.8,10,8748
9-Gre4BacSte-B4,B4,Bac,Ste,Gre,9,4315,9116,10,10,911.6,10,9116
9-Gre5ConNon-B5,B5,Con,Non,Gre,11,5282,12451,10,10,1245.1,10,12451
9-Gre5ConNon-B5,B5,Con,Non,Gre,14,5282,12715,10,10,1271.5,10,12715
9-Gre5ConNon-B5,B5,Con,Non,Gre,16,5282,13246,10,10,1324.6,10,13246
9-Gre5ConNon-B5,B5,Con,Non,Gre,18,5282,13458,10,10,1345.8,10,13458
9-Gre5ConNon-B5,B5,Con,Non,Gre,2,5282,6900,10,10,690,10,6900
9-Gre5ConNon-B5,B5,Con,Non,Gre,4,5282,7699,10,10,769.9,10,7699
9-Gre5ConNon-B5,B5,Con,Non,Gre,7,5282,8026,10,10,802.6,10,8026
9-Gre5ConNon-B5,B5,Con,Non,Gre,9,5282,11370,10,10,1137,10,11370
9-Gre6ConSte-B6,B6,Con,Ste,Gre,11,4329,7818,10,10,781.8,10,7818
9-Gre6ConSte-B6,B6,Con,Ste,Gre,14,4329,10449,10,10,1044.9,10,10449
9-Gre6ConSte-B6,B6,Con,Ste,Gre,16,4329,11289,10,10,1128.9,10,11289
9-Gre6ConSte-B6,B6,Con,Ste,Gre,18,4329,11110,10,10,1111,10,11110
9-Gre6ConSte-B6,B6,Con,Ste,Gre,2,4329,5274,10,10,527.4,10,5274
9-Gre6ConSte-B6,B6,Con,Ste,Gre,4,4329,6093,10,10,609.3,10,6093
9-Gre6ConSte-B6,B6,Con,Ste,Gre,7,4329,7008,10,10,700.8,10,7008
9-Gre6ConSte-B6,B6,Con,Ste,Gre,9,4329,7432,10,10,743.2,10,7432
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,11,5177,8945,10,10,894.5,10,8945
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,14,5177,10583,10,10,1058.3,10,10583
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,16,5177,11615,10,10,1161.5,10,11615
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,18,5177,11592,10,9,1288,9,11592
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,2,5177,6040,10,10,604,10,6040
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,4,5177,6141,10,10,614.1,10,6141
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,7,5177,7503,10,10,750.3,10,7503
9-Gre7BacSer-B7,B7,Bac,Ser,Gre,9,5177,8155,10,10,815.5,10,8155
9-Gre8ConNon-B8,B8,Con,Non,Gre,11,4790,10275,10,10,1027.5,10,10275
9-Gre8ConNon-B8,B8,Con,Non,Gre,14,4790,12273,10,10,1227.3,10,12273
9-Gre8ConNon-B8,B8,Con,Non,Gre,16,4790,12520,10,10,1252,10,12520
9-Gre8ConNon-B8,B8,Con,Non,Gre,18,4790,12546,10,10,1254.6,10,12546
9-Gre8ConNon-B8,B8,Con,Non,Gre,2,4790,6696,10,10,669.6,10,6696
9-Gre8ConNon-B8,B8,Con,Non,Gre,4,4790,7222,10,10,722.2,10,7222
9-Gre8ConNon-B8,B8,Con,Non,Gre,7,4790,8235,10,10,823.5,10,8235
9-Gre8ConNon-B8,B8,Con,Non,Gre,9,4790,9326,10,10,932.6,10,9326
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,11,7378,10705,10,9,1189.4444444444443,9,10705
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,14,7378,11424,10,9,1269.3333333333333,9,11424
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,16,7378,11765,10,9,1307.2222222222222,9,11765
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,18,7378,10665,10,8,1333.125,9,11998.125
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,2,7378,7604,10,10,760.4,10,7604
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,4,7378,8518,10,10,851.8,10,8518
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,7,7378,8557,10,10,855.7,10,8557
9-Ita2BacSte-B2,B2,Bac,Ste,Ita,9,7378,9599,10,9,1066.5555555555557,9,9599
