"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Rate","Times"
"773","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",2,37.2333333333333,"2"
"774","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",4,57.55,"4"
"775","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",7,18.6333333333333,"7"
"776","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",9,62.45,"9"
"777","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",11,-8.5,"11"
"778","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",14,70.5333333333333,"14"
"779","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",16,48.1,"16"
"780","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",18,13.8,"18"
"781","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",2,8.33333333333333,"2"
"782","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",4,14.65,"4"
"783","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",7,79.5666666666666,"7"
"784","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",9,65.35,"9"
"785","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",11,51.85,"11"
"786","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",14,101.166666666667,"14"
"787","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",16,22.3000000000001,"16"
"788","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",18,-6.5,"18"
"789","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",2,21.8333333333333,"2"
"790","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",4,39.05,"4"
"791","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",7,49.7,"7"
"792","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",9,36.15,"9"
"793","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",11,19.3,"11"
"794","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",14,39.0333333333333,"14"
"795","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",16,3.40000000000009,"16"
"796","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",18,-31.2625,"18"
"797","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",2,51.2333333333333,"2"
"798","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",4,27.75,"4"
"799","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",7,2.60000000000002,"7"
"800","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",9,147.65,"9"
"801","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",11,71.35,"11"
"802","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",14,57.4333333333333,"14"
"803","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",16,10.55,"16"
"804","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",18,-6.75,"18"
"805","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",2,11.9666666666667,"2"
"806","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",4,28.6,"4"
"807","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",7,15,"7"
"808","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",9,29.2,"9"
"809","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",11,51.1,"11"
"810","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",14,83.2666666666667,"14"
"811","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",16,15.0333333333334,"16"
"812","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",18,-6.83333333333337,"18"
"813","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",2,41.3666666666667,"2"
"814","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",4,51.2,"4"
"815","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",7,48.7666666666667,"7"
"816","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",9,3.35000000000002,"9"
"817","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",11,80.9,"11"
"818","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",14,59.8333333333333,"14"
"819","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",16,32.4,"16"
"820","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",18,1.60000000000002,"18"
"821","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",2,29.9333333333333,"2"
"822","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",4,35.95,"4"
"823","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",7,12.1333333333333,"7"
"824","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",9,75.65,"9"
"825","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",11,55.9,"11"
"826","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",14,104.9,"14"
"827","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",16,16.4,"16"
"828","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",18,42.5722222222222,"18"
"829","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",2,45.7666666666667,"2"
"830","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",4,49.2,"4"
"831","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",7,13.5333333333333,"7"
"832","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",9,29.3,"9"
"833","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",11,18.15,"11"
"834","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",14,53.5333333333333,"14"
"835","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",16,104.055555555556,"16"
"836","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",18,8.44444444444446,"18"
"837","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",2,17.8,"2"
"838","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",4,31.2,"4"
"839","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",7,26.2333333333333,"7"
"840","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",9,59,"9"
"841","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",11,62.6,"11"
"842","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",14,27.9,"14"
"843","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",16,8.55000000000007,"16"
"844","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",18,11.7333333333333,"18"
"845","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",2,35.7333333333333,"2"
"846","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",4,28.2,"4"
"847","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",7,16.0333333333333,"7"
"848","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",9,85.9,"9"
"849","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",11,34.7777777777778,"11"
"850","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",14,84.5509259259259,"14"
"851","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",16,26.875,"16"
"852","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",18,2,"18"
"853","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",2,55.7666666666667,"2"
"854","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",4,75.45,"4"
"855","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",7,8.40000000000001,"7"
"856","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",9,53.5333333333333,"9"
"857","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",11,53.95,"11"
"858","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",14,39.7,"14"
"859","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",16,36.05,"16"
"860","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",18,3.14999999999998,"18"
"861","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",2,13.2666666666667,"2"
"862","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",4,49.4,"4"
"863","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",7,13.5,"7"
"864","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",9,64.25,"9"
"865","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",11,74.9,"11"
"866","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",14,67.1,"14"
"867","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",16,-15.5,"16"
"868","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",18,1.33333333333337,"18"
"869","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",2,63.2666666666667,"2"
"870","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",4,56.15,"4"
"871","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",7,-2.16666666666667,"7"
"872","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",9,39.5,"9"
"873","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",11,42.3333333333334,"11"
"874","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",14,80.037037037037,"14"
"875","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",16,42.7430555555555,"16"
"876","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",18,-12.125,"18"
"877","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",2,30.0333333333333,"2"
"878","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",4,33.1777777777777,"4"
"879","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",7,1.48148148148149,"7"
"880","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",9,35.0555555555555,"9"
"881","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",11,83.95,"11"
"882","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",14,55.7666666666667,"14"
"883","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",16,12.5,"16"
"884","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",18,1.14999999999998,"18"
"885","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",2,38.0333333333333,"2"
"886","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",4,37.6,"4"
"887","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",7,26.2,"7"
"888","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",9,5.75,"9"
"889","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",11,31.5,"11"
"890","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",14,48.4666666666667,"14"
"891","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",16,17.2,"16"
"892","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",18,5.89999999999998,"18"
"893","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",2,36.1,"2"
"894","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",4,30,"4"
"895","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",7,8.86666666666667,"7"
"896","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",9,20.15,"9"
"897","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",11,33.2,"11"
"898","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",14,106.233333333333,"14"
"899","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",16,7.54999999999995,"16"
"900","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",18,-2.14999999999998,"18"
"901","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",2,59.7333333333333,"2"
"902","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",4,66.75,"4"
"903","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",7,13.6,"7"
"904","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",9,12.15,"9"
"905","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",11,42.05,"11"
"906","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",14,34.1,"14"
"907","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",16,29.4,"16"
"908","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",18,36.5,"18"
"909","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",2,42,"2"
"910","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",4,24.45,"4"
"911","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",7,24.7666666666667,"7"
"912","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",9,60.2,"9"
"913","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",11,64.25,"11"
"914","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",14,18.5833333333333,"14"
"915","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",16,1.4375,"16"
"916","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",18,37.375,"18"
"917","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",2,10.6666666666667,"2"
"918","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",4,11.2777777777778,"4"
"919","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",7,14.9259259259259,"7"
"920","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",9,66.3958333333333,"9"
"921","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",11,50.95,"11"
"922","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",14,97.6666666666667,"14"
"923","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",16,-3.60000000000002,"16"
"924","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",18,-20.65,"18"
"925","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",2,53.3333333333333,"2"
"926","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",4,83.45,"4"
"927","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",7,4.23333333333335,"7"
"928","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",9,78.15,"9"
"929","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",11,106.7,"11"
"930","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",14,48.237037037037,"14"
"931","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",16,6.61111111111109,"16"
"932","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",18,-1.77777777777771,"18"
"933","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",2,33.4333333333334,"2"
"934","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",4,56.05,"4"
"935","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",7,42.3,"7"
"936","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",9,41.15,"9"
"937","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",11,56.8,"11"
"938","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",14,71.5666666666667,"14"
"939","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",16,4.85000000000002,"16"
"940","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",18,-14.1500000000001,"18"
"941","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",2,46.8666666666666,"2"
"942","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",4,51.75,"4"
"943","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",7,23.1333333333334,"7"
"944","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",9,58.1,"9"
"945","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",11,7.5,"11"
"946","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",14,78.2083333333333,"14"
"947","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",16,37.4166666666666,"16"
"948","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",18,80.6833333333334,"18"
"949","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",2,-0.166666666666667,"2"
"950","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",4,5.80000000000001,"4"
"951","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",7,84.3416666666667,"7"
"952","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",9,-19.375,"9"
"953","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",11,12.1,"11"
"954","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",14,67.2592592592593,"14"
"955","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",16,-11.2777777777778,"16"
"956","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",18,2.01388888888891,"18"
"957","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",2,37.0333333333333,"2"
"958","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",4,24.2,"4"
"959","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",7,18.3666666666667,"7"
"960","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",9,83.15,"9"
"961","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",11,109.9,"11"
"962","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",14,55.5,"14"
"963","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",16,1.35000000000002,"16"
"964","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",18,-0.75,"18"
"965","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",2,26.1333333333333,"2"
"966","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",4,60.45,"4"
"967","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",7,18.1333333333334,"7"
"968","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",9,33.85,"9"
"969","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",11,35.9,"11"
"970","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",14,87.4666666666666,"14"
"971","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",16,0.600000000000023,"16"
"972","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",18,-13.05,"18"
"973","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",2,18.9,"2"
"974","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",4,48.75,"4"
"975","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",7,54.9666666666667,"7"
"976","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",9,29.6,"9"
"977","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",11,26.2222222222222,"11"
"978","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",14,43.7407407407408,"14"
"979","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",16,39.8888888888889,"16"
"980","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",18,-7.4444444444444,"18"
"981","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",2,20.6,"2"
"982","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",4,35.0611111111111,"4"
"983","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",7,23.8888888888889,"7"
"984","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",9,26.9444444444445,"9"
"985","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",11,52.1666666666666,"11"
"986","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",14,48.2222222222222,"14"
"987","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",16,18.1111111111112,"16"
"988","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",18,11.8333333333333,"18"
"989","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",2,46.6148148148148,"2"
"990","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",4,25.1111111111111,"4"
"991","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",7,13.4814814814815,"7"
"992","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",9,65.1111111111111,"9"
"993","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",11,100.15,"11"
"994","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",14,13.9333333333333,"14"
"995","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",16,35.35,"16"
"996","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",18,76.1,"18"
"997","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",2,40.6333333333333,"2"
"998","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",4,43.3,"4"
"999","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",7,27.6333333333333,"7"
"1000","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",9,34.45,"9"
"1001","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",11,39.3,"11"
"1002","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",14,110.8,"14"
"1003","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",16,29.9499999999999,"16"
"1004","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",18,-3.54999999999995,"18"
"1005","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",2,14.2333333333333,"2"
"1006","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",4,71.9,"4"
"1007","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",7,56.9666666666667,"7"
"1008","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",9,42.25,"9"
