"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Acc","Times"
"228","11-Ita6BacSte-B6","B6","Bac","Ste","Ita",4783,10,478.3,"Ste Bac",18,596.033333333333,"18"
"229","11-Ita6BacSte-B6","B6","Bac","Ste","Ita",4783,10,478.3,"Ste Bac",2,25.5,"2"
"230","11-Ita6BacSte-B6","B6","Bac","Ste","Ita",4783,10,478.3,"Ste Bac",4,45.3666666666666,"4"
"231","11-Ita6BacSte-B6","B6","Bac","Ste","Ita",4783,10,478.3,"Ste Bac",7,108.533333333333,"7"
"232","11-Ita6BacSte-B6","B6","Bac","Ste","Ita",4783,10,478.3,"Ste Bac",9,296.033333333333,"9"
"233","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",11,421.822222222222,"11"
"234","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",14,548.6,"14"
"235","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",16,653.85,"16"
"236","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",18,689.1,"18"
"237","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",2,131.377777777778,"2"
"238","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",4,191.711111111111,"4"
"239","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",7,213.266666666667,"7"
"240","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",9,317.822222222222,"9"
"241","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",11,462.8,"11"
"242","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",14,587.3,"14"
"243","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",16,655.5,"16"
"244","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",18,730.311111111111,"18"
"245","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",2,93.3000000000001,"2"
"246","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",4,228.8,"4"
"247","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",7,284.2,"7"
"248","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",9,390.8,"9"
"249","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",11,305.3,"11"
"250","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",14,517,"14"
"251","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",16,586.1,"16"
"252","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",18,543.088888888889,"18"
"253","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",2,83.4999999999999,"2"
"254","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",4,112.6,"4"
"255","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",7,199.2,"7"
"256","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",9,268.2,"9"
"257","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",11,421.5,"11"
"258","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",14,563.3,"14"
"259","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",16,633.6,"16"
"260","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",18,631.8,"18"
"261","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",2,33.9,"2"
"262","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",4,113,"4"
"263","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",7,244.4,"7"
"264","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",9,303,"9"
"265","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",11,296.3,"11"
"266","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",14,348.9,"14"
"267","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",16,472.144444444444,"16"
"268","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",18,457.033333333333,"18"
"269","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",2,70.9999999999999,"2"
"270","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",4,138.6,"4"
"271","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",7,139.9,"7"
"272","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",9,198.3,"9"
"273","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",11,578.3,"11"
"274","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",14,725.2,"14"
"275","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",16,744.1,"16"
"276","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",18,777.1,"18"
"277","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",2,99.8000000000001,"2"
"278","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",4,248.8,"4"
"279","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",7,288.6,"7"
"280","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",9,474.2,"9"
"281","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",11,647.2,"11"
"282","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",14,823.4,"14"
"283","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",16,820,"16"
"284","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",18,830.7,"18"
"285","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",2,174.2,"2"
"286","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",4,334.6,"4"
"287","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",7,366.9,"7"
"288","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",9,465.5,"9"
"289","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",11,577.4,"11"
"290","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",14,887.9,"14"
"291","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",16,993.655555555556,"16"
"292","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",18,926.433333333333,"18"
"293","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",2,133.4,"2"
"294","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",4,311.6,"4"
"295","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",7,408.4,"7"
"296","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",9,469.5,"9"
"297","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",11,360.4,"11"
"298","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",14,540.5,"14"
"299","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",16,578.7,"16"
"300","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",18,700.911111111111,"18"
"301","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",2,78.9,"2"
"302","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",4,135.2,"4"
"303","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",7,228.9,"7"
"304","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",9,297.1,"9"
"305","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",11,387.255555555556,"11"
"306","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",14,512.477777777778,"14"
"307","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",16,446.575,"16"
"308","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",18,412.825,"18"
"309","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",2,55.6,"2"
"310","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",4,151.6,"4"
"311","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",7,207.3,"7"
"312","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",9,267.255555555556,"9"
"313","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",11,454.9,"11"
"314","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",14,642.1,"14"
"315","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",16,637.755555555556,"16"
"316","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",18,600.2,"18"
"317","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",2,153.5,"2"
"318","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",4,244,"4"
"319","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",7,302.7,"7"
"320","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",9,394.2,"9"
"321","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",11,486.3,"11"
"322","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",14,523.3,"14"
"323","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",16,513.3,"16"
"324","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",18,525.3,"18"
"325","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",2,128.2,"2"
"326","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",4,215,"4"
"327","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",7,222.7,"7"
"328","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",9,332.3,"9"
"329","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",11,425.7,"11"
"330","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",14,665,"14"
"331","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",16,693.6,"16"
"332","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",18,640.7,"18"
"333","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",2,109.7,"2"
"334","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",4,221.5,"4"
"335","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",7,325.8,"7"
"336","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",9,350.8,"9"
"337","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",11,427.677777777778,"11"
"338","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",14,556.122222222222,"14"
"339","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",16,640.566666666667,"16"
"340","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",18,627.788888888889,"18"
"341","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",2,105.011111111111,"2"
"342","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",4,196.788888888889,"4"
"343","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",7,231.566666666667,"7"
"344","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",9,326.233333333333,"9"
"345","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",11,534.9,"11"
"346","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",14,676.5,"14"
"347","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",16,842.75,"16"
"348","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",18,862.125,"18"
"349","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",2,125.2,"2"
"350","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",4,226.5,"4"
"351","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",7,342.5,"7"
"352","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",9,429.7,"9"
"353","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",11,481.1,"11"
"354","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",14,752.277777777778,"14"
"355","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",16,754.055555555556,"16"
"356","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",18,721.388888888889,"18"
"357","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",2,114.2,"2"
"358","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",4,231.2,"4"
"359","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",7,237.4,"7"
"360","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",9,339.1,"9"
"361","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",11,700.055555555556,"11"
"362","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",14,828.611111111111,"14"
"363","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",16,905.833333333333,"16"
"364","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",18,894.625,"18"
"365","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",2,117.277777777778,"2"
"366","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",4,236.277777777778,"4"
"367","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",7,385.388888888889,"7"
"368","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",9,549.166666666667,"9"
"369","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",11,432.633333333333,"11"
"370","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",14,701.55,"14"
"371","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",16,663.442857142857,"16"
"372","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",18,655.014285714286,"18"
"373","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",2,66.1999999999999,"2"
"374","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",4,173.744444444444,"4"
"375","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",7,336.633333333333,"7"
"376","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",9,380.522222222222,"9"
"377","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",11,535.7,"11"
"378","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",14,733.5,"14"
"379","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",16,756.4,"16"
"380","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",18,748.233333333333,"18"
"381","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",2,95.6999999999999,"2"
"382","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",4,215,"4"
"383","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",7,284.5,"7"
"384","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",9,459.7,"9"
"385","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",11,494.9,"11"
"386","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",14,702.611111111111,"14"
"387","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",16,665.166666666667,"16"
"388","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",18,649.833333333333,"18"
"389","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",2,123.3,"2"
"390","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",4,250.5,"4"
"391","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",7,232,"7"
"392","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",9,361.6,"9"
"393","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",11,581.55,"11"
"394","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",14,749.3,"14"
"395","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",16,737.425,"16"
"396","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",18,732.8,"18"
"397","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",2,123.688888888889,"2"
"398","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",4,259.8,"4"
"399","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",7,230.8,"7"
"400","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",9,476.8,"9"
"401","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",11,417.8,"11"
"402","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",14,576,"14"
"403","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",16,594.6,"16"
"404","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",18,570,"18"
"405","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",2,70.6,"2"
"406","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",4,158.9,"4"
"407","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",7,230.1,"7"
"408","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",9,310.8,"9"
"409","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",11,535.9,"11"
"410","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",14,719.9,"14"
"411","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",16,715.1,"16"
"412","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",18,722.9,"18"
"413","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",2,-2.89999999999998,"2"
"414","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",4,116,"4"
"415","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",7,303.5,"7"
"416","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",9,349.2,"9"
"417","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",11,544.6,"11"
"418","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",14,739.4,"14"
"419","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",16,870.7,"16"
"420","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",18,891,"18"
"421","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",2,204.3,"2"
"422","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",4,244.8,"4"
"423","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",7,316,"7"
"424","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",9,468.6,"9"
"425","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",11,363.555555555556,"11"
"426","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",14,497,"14"
"427","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",16,589.777777777778,"16"
"428","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",18,607.777777777778,"18"
"429","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",2,-0.899999999999977,"2"
"430","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",4,111.111111111111,"4"
"431","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",7,214,"7"
"432","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",9,319.333333333333,"9"
"433","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",11,405.088888888889,"11"
"434","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",14,580.977777777778,"14"
"435","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",16,551.755555555556,"16"
"436","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",18,552.866666666667,"18"
"437","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",2,6.5,"2"
"438","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",4,197.866666666667,"4"
"439","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",7,190.2,"7"
"440","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",9,328.533333333333,"9"
"441","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",11,464.9,"11"
"442","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",14,692.7,"14"
"443","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",16,827.344444444444,"16"
"444","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",18,839.455555555556,"18"
"445","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",2,109.6,"2"
"446","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",4,208.2,"4"
"447","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",7,256.6,"7"
"448","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",9,385,"9"
"449","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",11,643.7,"11"
"450","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",14,798.7,"14"
"451","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",16,940.555555555556,"16"
"452","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",18,893,"18"
"453","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",2,122.6,"2"
"454","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",4,310.3,"4"
"455","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",7,358.8,"7"
"456","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",9,588.4,"9"
"457","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",11,417.655555555556,"11"
"458","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",14,627.766666666667,"14"
"459","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",16,681.475,"16"
"460","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",18,678.975,"18"
"461","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",2,86.6,"2"
"462","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",4,188.8,"4"
"463","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",7,265.544444444444,"7"
"464","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",9,339.1,"9"
"465","14-Ita5LevNon-B5","B5","Lev","Non","Ita",5800,10,580,"Non Lev",11,710.8,"11"
"466","14-Ita5LevNon-B5","B5","Lev","Non","Ita",5800,10,580,"Non Lev",14,842.5,"14"
"467","14-Ita5LevNon-B5","B5","Lev","Non","Ita",5800,10,580,"Non Lev",16,777.7,"16"
