Rep,Bloc,Trt,Strain,initial_mean,final_mean,final_growth,Time,Growth
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,14,491.73333333333335
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,2,96.775
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,3,129.025
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,4,142.275
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,5,162.65
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,6,167.275
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,7,186.4
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,8,238.9
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,9,241.61428571428573
Ita1B8,B8,B,Ita1,263,588.6,325.6,0,0
Ita1B8,B8,B,Ita1,263,588.6,325.6,1,61.28571428571428
Ita1B8,B8,B,Ita1,263,588.6,325.6,10,315.79999999999995
Ita1B8,B8,B,Ita1,263,588.6,325.6,11,347
Ita1B8,B8,B,Ita1,263,588.6,325.6,12,344.4
Ita1B8,B8,B,Ita1,263,588.6,325.6,13,358.4
Ita1B8,B8,B,Ita1,263,588.6,325.6,14,325.6
Ita1B8,B8,B,Ita1,263,588.6,325.6,2,93
Ita1B8,B8,B,Ita1,263,588.6,325.6,3,123.80000000000001
Ita1B8,B8,B,Ita1,263,588.6,325.6,4,138
Ita1B8,B8,B,Ita1,263,588.6,325.6,5,173.39999999999998
Ita1B8,B8,B,Ita1,263,588.6,325.6,6,183.39999999999998
Ita1B8,B8,B,Ita1,263,588.6,325.6,7,208
Ita1B8,B8,B,Ita1,263,588.6,325.6,8,229.2
Ita1B8,B8,B,Ita1,263,588.6,325.6,9,235
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,0,0
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,1,-2
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,10,234.0666666666667
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,11,264.73333333333335
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,12,381.69999999999993
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,13,381.69999999999993
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,14,384.1
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,2,61.650000000000006
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,3,62.275000000000006
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,4,80.275
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,5,92.65
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,6,113.18571428571428
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,7,125.61428571428573
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,8,137.23333333333332
Ita1B9,B9,B,Ita1,195.1,579.2,384.1,9,192.9
Ita1C1,B1,C,Ita1,252.2,578,325.8,0,0
Ita1C1,B1,C,Ita1,252.2,578,325.8,1,44
Ita1C1,B1,C,Ita1,252.2,578,325.8,10,185.8
Ita1C1,B1,C,Ita1,252.2,578,325.8,11,260.175
Ita1C1,B1,C,Ita1,252.2,578,325.8,12,290.925
Ita1C1,B1,C,Ita1,252.2,578,325.8,13,311.3
Ita1C1,B1,C,Ita1,252.2,578,325.8,14,325.8
Ita1C1,B1,C,Ita1,252.2,578,325.8,2,54
Ita1C1,B1,C,Ita1,252.2,578,325.8,3,122.4666666666667
Ita1C1,B1,C,Ita1,252.2,578,325.8,4,61.688888888888926
Ita1C1,B1,C,Ita1,252.2,578,325.8,5,90.35555555555555
Ita1C1,B1,C,Ita1,252.2,578,325.8,6,109.24444444444447
Ita1C1,B1,C,Ita1,252.2,578,325.8,7,127.57777777777778
Ita1C1,B1,C,Ita1,252.2,578,325.8,8,126.9111111111111
Ita1C1,B1,C,Ita1,252.2,578,325.8,9,136.9111111111111
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,0,0
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,1,24.30000000000001
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,10,260.59999999999997
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,11,299.2
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,12,344.2
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,13,352.40000000000003
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,14,451.42222222222216
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,2,91.69999999999999
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,3,115.09999999999997
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,4,162.89999999999998
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,5,159.2
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,6,159.89999999999998
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,7,166.8
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,8,194
Ita1C10,B10,C,Ita1,263.8,715.2222222222222,451.42222222222216,9,207.89999999999998
Ita1C2,B2,C,Ita1,228.5,595,366.5,0,0
Ita1C2,B2,C,Ita1,228.5,595,366.5,1,34.10000000000002
Ita1C2,B2,C,Ita1,228.5,595,366.5,10,262.2
Ita1C2,B2,C,Ita1,228.5,595,366.5,11,273.3
Ita1C2,B2,C,Ita1,228.5,595,366.5,12,299.9
Ita1C2,B2,C,Ita1,228.5,595,366.5,13,341.9
Ita1C2,B2,C,Ita1,228.5,595,366.5,14,366.5
Ita1C2,B2,C,Ita1,228.5,595,366.5,2,105
Ita1C2,B2,C,Ita1,228.5,595,366.5,3,103.60000000000002
Ita1C2,B2,C,Ita1,228.5,595,366.5,4,119.80000000000001
Ita1C2,B2,C,Ita1,228.5,595,366.5,5,146.8
Ita1C2,B2,C,Ita1,228.5,595,366.5,6,162.8
Ita1C2,B2,C,Ita1,228.5,595,366.5,7,151.10000000000002
Ita1C2,B2,C,Ita1,228.5,595,366.5,8,168.7
Ita1C2,B2,C,Ita1,228.5,595,366.5,9,210.3
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,0,0
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,1,40.80000000000001
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,10,327.5
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,11,327.79999999999995
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,12,361.4
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,13,397.29999999999995
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,14,378.6
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,2,113.39999999999998
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,3,140.39999999999998
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,4,171.39999999999998
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,5,178.3
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,6,186.89999999999998
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,7,202.89999999999998
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,8,191.8
Ita1C3,B3,C,Ita1,197.5,576.1,378.6,9,258.2
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,0,0
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,1,-28.599999999999994
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,10,254.7
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,11,319.6
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,12,343.9
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,13,376.29999999999995
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,14,414.29999999999995
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,2,122.69999999999999
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,3,111.60000000000002
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,4,134.3
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,5,148
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,6,170.60000000000002
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,7,172.2
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,8,178.5
Ita1C4,B4,C,Ita1,242.5,656.8,414.29999999999995,9,215.2
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,0,0
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,1,0.30000000000001137
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,10,279.02222222222224
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,11,311.1333333333334
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,12,315.00000000000006
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,13,362.24444444444447
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,14,401.1333333333334
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,2,52.5
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,3,105.57777777777778
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,4,124.24444444444447
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,5,163.4666666666667
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,6,155.9111111111111
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,7,169.4666666666667
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,8,184.57777777777778
Ita1C5,B5,C,Ita1,229.2,630.3333333333334,401.1333333333334,9,242.68888888888893
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,0,0
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,1,70.19999999999999
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,10,317.09999999999997
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,11,335.49999999999994
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,12,368.49999999999994
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,13,388.8
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,14,410.3
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,2,103
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,3,131.3
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,4,152.3
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,5,161.89999999999998
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,6,168.3
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,7,191.5
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,8,255.8
Ita1C6,B6,C,Ita1,217.8,628.1,410.3,9,277.2
Ita1C7,B7,C,Ita1,220.7,582,361.3,0,0
Ita1C7,B7,C,Ita1,220.7,582,361.3,1,52.30000000000001
Ita1C7,B7,C,Ita1,220.7,582,361.3,10,265.3
Ita1C7,B7,C,Ita1,220.7,582,361.3,11,268.3
Ita1C7,B7,C,Ita1,220.7,582,361.3,12,297.4111111111111
Ita1C7,B7,C,Ita1,220.7,582,361.3,13,329.07777777777784
Ita1C7,B7,C,Ita1,220.7,582,361.3,14,361.3
Ita1C7,B7,C,Ita1,220.7,582,361.3,2,113.80000000000001
Ita1C7,B7,C,Ita1,220.7,582,361.3,3,123.40000000000003
Ita1C7,B7,C,Ita1,220.7,582,361.3,4,159.90000000000003
Ita1C7,B7,C,Ita1,220.7,582,361.3,5,162.3
Ita1C7,B7,C,Ita1,220.7,582,361.3,6,165.8
Ita1C7,B7,C,Ita1,220.7,582,361.3,7,188.10000000000002
Ita1C7,B7,C,Ita1,220.7,582,361.3,8,226.60000000000002
Ita1C7,B7,C,Ita1,220.7,582,361.3,9,213.7
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,0,0
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,1,43.099999999999994
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,10,273.9555555555555
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,11,294.84444444444443
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,12,301.2888888888889
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,13,320.0666666666667
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,14,304.51111111111106
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,2,82.70000000000002
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,3,107.00000000000003
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,4,116.1
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,5,124.20000000000002
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,6,145.20000000000002
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,7,158.29999999999998
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,8,208.9
Ita1C8,B8,C,Ita1,188.6,493.1111111111111,304.51111111111106,9,218.6
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,0,0
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,1,47.39999999999998
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,10,321.1111111111111
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,11,375.8888888888889
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,12,410.8888888888889
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,13,462.66666666666663
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,14,560.3333333333334
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,2,88.5
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,3,110.80000000000001
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,4,149
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,5,168.3
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,6,181.39999999999998
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,7,181.8
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,8,202.88888888888891
Ita1C9,B9,C,Ita1,277,837.3333333333334,560.3333333333334,9,228.33333333333331
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,0,0
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,1,66.90000000000003
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,10,255.9111111111111
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,11,313.6571428571429
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,12,373.1333333333334
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,13,371.96666666666664
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,14,368.96666666666664
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,2,89.69999999999999
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,3,103.5
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,4,109.80000000000001
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,5,127.5
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,6,128.8
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,7,142.8
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,8,128.9111111111111
Ita2B1,B1,B,Ita2,245.2,614.1666666666666,368.96666666666664,9,157.8
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,0,0
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,1,75.20000000000002
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,10,299.79999999999995
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,11,343.6
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,12,397.1
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,13,435.0666666666666
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,14,391.73333333333335
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,2,119.79999999999998
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,3,131.9
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,4,145.70000000000002
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,5,167.79999999999998
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,6,159.9
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,7,181.20000000000002
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,8,192.4
Ita2B10,B10,B,Ita2,242.6,634.3333333333334,391.73333333333335,9,259.20000000000005
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,0,0
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,1,49.39999999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,10,283.9
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,11,245.89999999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,12,364.0428571428571
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,13,411.3285714285714
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,14,431.0428571428571
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,2,88.89999999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,3,140.77499999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,4,152.39999999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,5,181.77499999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,6,194.64999999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,7,219.77499999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,8,217.02499999999998
Ita2B2,B2,B,Ita2,266.1,697.1428571428571,431.0428571428571,9,234.89999999999998
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,0,0
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,1,69.60000000000002
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,10,256.3
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,11,279.07777777777784
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,12,333.4111111111111
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,13,404.55
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,14,424.1571428571429
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,2,102.69999999999999
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,3,105.30000000000001
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,4,147.3
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,5,154.8
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,6,175.3
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,7,185.60000000000002
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,8,174.7
Ita2B3,B3,B,Ita2,252.7,676.8571428571429,424.1571428571429,9,174.10000000000002
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,0,0
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,1,35.29999999999998
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,10,281.70000000000005
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,11,289.9
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,12,290.5
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,13,310
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,14,362.01111111111106
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,2,87.50000000000003
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,3,107.1
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,4,156.70000000000002
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,5,149.6
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,6,160.50000000000003
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,7,156.20000000000002
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,8,202.79999999999998
Ita2B4,B4,B,Ita2,223.1,585.1111111111111,362.01111111111106,9,211.70000000000002
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,0,0
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,1,42.80000000000001
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,10,290
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,11,306.79999999999995
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,12,337.5
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,13,359.2222222222222
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,14,382.8888888888889
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,2,96.19999999999999
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,3,128.10000000000002
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,4,107.39999999999998
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,5,154.10000000000002
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,6,181.39999999999998
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,7,170.7
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,8,200
Ita2B5,B5,B,Ita2,250,632.8888888888889,382.8888888888889,9,222.60000000000002
Ita2B6,B6,B,Ita2,190.2,532,341.8,0,0
Ita2B6,B6,B,Ita2,190.2,532,341.8,1,80.55000000000001
Ita2B6,B6,B,Ita2,190.2,532,341.8,10,285.175
Ita2B6,B6,B,Ita2,190.2,532,341.8,11,292.675
Ita2B6,B6,B,Ita2,190.2,532,341.8,12,307.8
Ita2B6,B6,B,Ita2,190.2,532,341.8,13,325.925
Ita2B6,B6,B,Ita2,190.2,532,341.8,14,341.8
Ita2B6,B6,B,Ita2,190.2,532,341.8,2,109.67500000000001
Ita2B6,B6,B,Ita2,190.2,532,341.8,3,122.30000000000001
Ita2B6,B6,B,Ita2,190.2,532,341.8,4,142.8
Ita2B6,B6,B,Ita2,190.2,532,341.8,5,148.05
Ita2B6,B6,B,Ita2,190.2,532,341.8,6,155.425
Ita2B6,B6,B,Ita2,190.2,532,341.8,7,195.675
Ita2B6,B6,B,Ita2,190.2,532,341.8,8,250.925
Ita2B6,B6,B,Ita2,190.2,532,341.8,9,260.05
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,0,0
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,1,58.025000000000006
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,10,257.65
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,11,261.65
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,12,358.525
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,13,383.275
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,14,395.275
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,2,95.775
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,3,119.275
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,4,157.525
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,5,170.65
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,6,187.275
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,7,179.15
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,8,180.4
Ita2B7,B7,B,Ita2,226.6,621.875,395.275,9,230.9
Ita2B8,B8,B,Ita2,294,674.6,380.6,0,0
Ita2B8,B8,B,Ita2,294,674.6,380.6,1,6.625
Ita2B8,B8,B,Ita2,294,674.6,380.6,10,241.8571428571429
Ita2B8,B8,B,Ita2,294,674.6,380.6,11,286.66666666666663
Ita2B8,B8,B,Ita2,294,674.6,380.6,12,286.66666666666663
Ita2B8,B8,B,Ita2,294,674.6,380.6,13,371.4
Ita2B8,B8,B,Ita2,294,674.6,380.6,14,380.6
Ita2B8,B8,B,Ita2,294,674.6,380.6,2,43.625
Ita2B8,B8,B,Ita2,294,674.6,380.6,3,71.5
Ita2B8,B8,B,Ita2,294,674.6,380.6,4,66.125
Ita2B8,B8,B,Ita2,294,674.6,380.6,5,83.75
Ita2B8,B8,B,Ita2,294,674.6,380.6,6,113.25
Ita2B8,B8,B,Ita2,294,674.6,380.6,7,139.875
Ita2B8,B8,B,Ita2,294,674.6,380.6,8,151.85714285714283
Ita2B8,B8,B,Ita2,294,674.6,380.6,9,176.14285714285717
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,0,0
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,1,-5.599999999999994
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,10,232.6
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,11,245.20000000000002
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,12,248.6
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,13,272.4
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,14,336.725
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,2,80.6
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,3,87.70000000000002
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,4,96.49999999999997
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,5,110.99999999999997
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,6,119.70000000000002
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,7,141.1
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,8,179.20000000000002
Ita2B9,B9,B,Ita2,241.4,578.125,336.725,9,195.99999999999997
Ita2C1,B1,C,Ita2,257.4,817,559.6,0,0
Ita2C1,B1,C,Ita2,257.4,817,559.6,1,3
Ita2C1,B1,C,Ita2,257.4,817,559.6,10,379.20000000000005
Ita2C1,B1,C,Ita2,257.4,817,559.6,11,463.20000000000005
Ita2C1,B1,C,Ita2,257.4,817,559.6,12,514.4
Ita2C1,B1,C,Ita2,257.4,817,559.6,13,551.1
Ita2C1,B1,C,Ita2,257.4,817,559.6,14,559.6
Ita2C1,B1,C,Ita2,257.4,817,559.6,2,87.60000000000002
Ita2C1,B1,C,Ita2,257.4,817,559.6,3,116
Ita2C1,B1,C,Ita2,257.4,817,559.6,4,147
Ita2C1,B1,C,Ita2,257.4,817,559.6,5,196.10000000000002
